0137	40	((0+1)*3)+7	(0+(1*3))+7	(0+1)*(3+7)	0+(1*(3+7))	(1-0)*(3+7)	((1*3)+7)-0	(1*(3+7))-0	7-((0-1)*3)	((0*1)+3)+7	(3+7)-(0*1)	((0/1)+3)+7	(3+7)-(0/1)	((0+1)*7)+3	(0+(1*7))+3	((1*7)+3)-0	3-((0-1)*7)	((0+3)*1)+7	((0+3)/1)+7	(0+(3/1))+7	7-((0-3)*1)	((3/1)+7)-0	7-((0-3)/1)	((0+3)+7)*1	((0+3)+7)/1	(0+3)+(7/1)	0+((3+7)/1)	((3+7)-0)*1	((3+7)-0)/1	((3+7)/1)-0	(3+(7/1))-0	((0+7)*1)+3	((0+7)/1)+3	3-((0-7)*1)	3-((0-7)/1)	(3/(0+1))+7	7-(3/(0-1))	(3+7)/(0+1)	3+(7/(0+1))	(3+7)/(1-0)	3-(7/(0-1))								
0138	2	(3+8)-(0+1)	((0-1)+3)+8																																																																																				
0139	4	((0*3)+1)+9	(1+9)-(0*3)	((0/3)+1)+9	(1+9)-(0/3)																																																																																
0145	2	((0+1)+4)+5	((1+4)+5)-0																																																																																				
0146	40	((0+1)*4)+6	(0+(1*4))+6	(0+1)*(4+6)	0+(1*(4+6))	(1-0)*(4+6)	((1*4)+6)-0	(1*(4+6))-0	6-((0-1)*4)	((0*1)+4)+6	(4+6)-(0*1)	((0/1)+4)+6	(4+6)-(0/1)	((0+1)*6)+4	(0+(1*6))+4	((1*6)+4)-0	4-((0-1)*6)	((0+4)*1)+6	((0+4)/1)+6	(0+(4/1))+6	6-((0-4)*1)	((4/1)+6)-0	6-((0-4)/1)	((0+4)+6)*1	((0+4)+6)/1	(0+4)+(6/1)	0+((4+6)/1)	((4+6)-0)*1	((4+6)-0)/1	((4+6)/1)-0	(4+(6/1))-0	((0+6)*1)+4	((0+6)/1)+4	4-((0-6)*1)	4-((0-6)/1)	(4/(0+1))+6	6-(4/(0-1))	(4+6)/(0+1)	4+(6/(0+1))	(4+6)/(1-0)	4-(6/(0-1))								
0147	2	(4+7)-(0+1)	((0-1)+4)+7																																																																																				
0149	4	((0*4)+1)+9	(1+9)-(0*4)	((0/4)+1)+9	(1+9)-(0/4)																																																																																
0155	31	((0+1)*5)+5	(0+(1*5))+5	(0+1)*(5+5)	0+(1*(5+5))	(1-0)*(5+5)	((1*5)+5)-0	(1*(5+5))-0	5-((0-1)*5)	((0*1)+5)+5	(5+5)-(0*1)	((0/1)+5)+5	(5+5)-(0/1)	((0+5)*1)+5	((0+5)/1)+5	(0+(5/1))+5	5-((0-5)*1)	((5/1)+5)-0	5-((0-5)/1)	((0+5)+5)*1	((0+5)+5)/1	(0+5)+(5/1)	0+((5+5)/1)	((5+5)-0)*1	((5+5)-0)/1	((5+5)/1)-0	(5+(5/1))-0	(5/(0+1))+5	5-(5/(0-1))	(5+5)/(0+1)	5+(5/(0+1))	(5+5)/(1-0)																										
0156	2	(5+6)-(0+1)	((0-1)+5)+6																																																																																				
0159	4	((0*5)+1)+9	(1+9)-(0*5)	((0/5)+1)+9	(1+9)-(0/5)																																																																																
0169	4	((0*6)+1)+9	(1+9)-(0*6)	((0/6)+1)+9	(1+9)-(0/6)																																																																																
0179	4	((0*7)+1)+9	(1+9)-(0*7)	((0/7)+1)+9	(1+9)-(0/7)																																																																																
0189	4	((0*8)+1)+9	(1+9)-(0*8)	((0/8)+1)+9	(1+9)-(0/8)																																																																																
0199	4	((0*9)+1)+9	(1+9)-(0*9)	((0/9)+1)+9	(1+9)-(0/9)																																																																																
0223	8	(0+2)*(2+3)	0+(2*(2+3))	(2-0)*(2+3)	(2*(2+3))-0	((0+2)+3)*2	0+((2+3)*2)	((2+3)-0)*2	((2+3)*2)-0																																																																								
0224	8	(0+2)+(2*4)	(2+(2*4))-0	((0+2)*4)+2	(0+(2*4))+2	((2*4)+2)-0	2-((0-2)*4)	((0+4)*2)+2	2-((0-4)*2)																																																																								
0225	12	((0*2)+2)*5	(0*2)+(2*5)	(2-(0*2))*5	(2*5)-(0*2)	((0/2)+2)*5	(0/2)+(2*5)	(2-(0/2))*5	(2*5)-(0/2)	((0*2)+5)*2	(5-(0*2))*2	((0/2)+5)*2	(5-(0/2))*2																																																																
0226	14	((0+2)+2)+6	(2*6)-(0+2)	((0+2)*2)+6	(0+(2*2))+6	((2+2)+6)-0	(0-2)+(2*6)	((2*2)+6)-0	6-((0-2)*2)	((0+2)*6)-2	(0+(2*6))-2	((2-0)*6)-2	((2*6)-0)-2	((0+6)*2)-2	((6-0)*2)-2																																																												
0227	8	(0+2)*(7-2)	(2*(7-2))-0	(0-2)*(2-7)	0-(2*(2-7))	(7-(0+2))*2	((7-2)*2)-0	((0-2)+7)*2	0-((2-7)*2)																																																																								
0228	4	((0*2)+2)+8	(2+8)-(0*2)	((0/2)+2)+8	(2+8)-(0/2)																																																																																
0229	6	((0+2)/2)+9	(0+(2/2))+9	((2/2)+9)-0	9-((0-2)/2)	(2/(0+2))+9	9-(2/(0-2))																																																																												
0234	12	(3*4)-(0+2)	((0+2)*3)+4	(0+(2*3))+4	(0-2)+(3*4)	((2*3)+4)-0	4-((0-2)*3)	((0+3)*2)+4	4-((0-3)*2)	((0+3)*4)-2	((3-0)*4)-2	((0+4)*3)-2	((4-0)*3)-2																																																																
0235	14	((0+2)+3)+5	((2+3)+5)-0	((0*3)+2)*5	(0*3)+(2*5)	(2-(0*3))*5	(2*5)-(0*3)	((0/3)+2)*5	(0/3)+(2*5)	(2-(0/3))*5	(2*5)-(0/3)	((0*3)+5)*2	(5-(0*3))*2	((0/3)+5)*2	(5-(0/3))*2																																																												
0237	4	((0*2)+3)+7	(3+7)-(0*2)	((0/2)+3)+7	(3+7)-(0/2)																																																																																
0238	10	(0+2)*(8-3)	(2*(8-3))-0	(0-2)*(3-8)	0-(2*(3-8))	((0*3)+2)+8	(2+8)-(0*3)	((0/3)+2)+8	(2+8)-(0/3)	(8-(0+3))*2	((0-3)+8)*2																																																																				
0239	2	(3+9)-(0+2)	((0-2)+3)+9																																																																																				
0244	2	((0+2)+4)+4	((2+4)+4)-0																																																																																				
0245	36	(4-(0+2))*5	((4-2)*5)-0	((0-2)+4)*5	0-((2-4)*5)	((0+4)/2)*5	(0+(4/2))*5	0+((4/2)*5)	((4-0)/2)*5	((4/2)-0)*5	((4/2)*5)-0	((0*4)+2)*5	(0*4)+(2*5)	(2-(0*4))*5	(2*5)-(0*4)	((0/4)+2)*5	(0/4)+(2*5)	(2-(0/4))*5	(2*5)-(0/4)	(0+(4*5))/2	((4*5)-0)/2	((0*4)+5)*2	(5-(0*4))*2	((0/4)+5)*2	(5-(0/4))*2	(0+5)*(4-2)	((0+5)/2)*4	(0+(5/2))*4	(0-5)*(2-4)	((5-0)/2)*4	((5/2)-0)*4	(4/(0+2))*5	4/(0+(2/5))	(4/(2-0))*5	4/((2/5)-0)	5/(0+(2/4))	5/((2/4)-0)																
0246	4	((0*2)+4)+6	(4+6)-(0*2)	((0/2)+4)+6	(4+6)-(0/2)																																																																																
0247	6	((0+2)*7)-4	(0+(2*7))-4	((2-0)*7)-4	((2*7)-0)-4	((0+7)*2)-4	((7-0)*2)-4																																																																												
0248	12	(4+8)-(0+2)	((0-2)+4)+8	((0+4)/2)+8	(0+(4/2))+8	((4/2)+8)-0	8-((0-4)/2)	((0*4)+2)+8	(2+8)-(0*4)	((0/4)+2)+8	(2+8)-(0/4)	(4/(0+2))+8	8-(4/(0-2))																																																																
0249	6	(0+2)*(9-4)	(2*(9-4))-0	(0-2)*(4-9)	0-(2*(4-9))	(9-(0+4))*2	((0-4)+9)*2																																																																												
0255	16	((0*2)+5)+5	(5+5)-(0*2)	((0/2)+5)+5	(5+5)-(0/2)	((0*5)+2)*5	(0*5)+(2*5)	(2-(0*5))*5	(2*5)-(0*5)	((0/5)+2)*5	(0/5)+(2*5)	(2-(0/5))*5	(2*5)-(0/5)	((0*5)+5)*2	(5-(0*5))*2	((0/5)+5)*2	(5-(0/5))*2																																																								
0256	12	((0*6)+2)*5	(0*6)+(2*5)	(2-(0*6))*5	(2*5)-(0*6)	((0/6)+2)*5	(0/6)+(2*5)	(2-(0/6))*5	(2*5)-(0/6)	((0*6)+5)*2	(5-(0*6))*2	((0/6)+5)*2	(5-(0/6))*2																																																																
0257	14	(5+7)-(0+2)	((0-2)+5)+7	((0*7)+2)*5	(0*7)+(2*5)	(2-(0*7))*5	(2*5)-(0*7)	((0/7)+2)*5	(0/7)+(2*5)	(2-(0/7))*5	(2*5)-(0/7)	((0*7)+5)*2	(5-(0*7))*2	((0/7)+5)*2	(5-(0/7))*2																																																												
0258	16	((0*5)+2)+8	(2+8)-(0*5)	((0/5)+2)+8	(2+8)-(0/5)	((0*8)+2)*5	(0*8)+(2*5)	(2-(0*8))*5	(2*5)-(0*8)	((0/8)+2)*5	(0/8)+(2*5)	(2-(0/8))*5	(2*5)-(0/8)	((0*8)+5)*2	(5-(0*8))*2	((0/8)+5)*2	(5-(0/8))*2																																																								
0259	12	((0*9)+2)*5	(0*9)+(2*5)	(2-(0*9))*5	(2*5)-(0*9)	((0/9)+2)*5	(0/9)+(2*5)	(2-(0/9))*5	(2*5)-(0/9)	((0*9)+5)*2	(5-(0*9))*2	((0/9)+5)*2	(5-(0/9))*2																																																																
0266	2	(6+6)-(0+2)	((0-2)+6)+6																																																																																				
0267	6	((0+6)/2)+7	(0+(6/2))+7	((6/2)+7)-0	7-((0-6)/2)	(6/(0+2))+7	7-(6/(0-2))																																																																												
0268	16	((0+2)*8)-6	(0+(2*8))-6	((2-0)*8)-6	((2*8)-0)-6	((0*6)+2)+8	(2+8)-(0*6)	((0/6)+2)+8	(2+8)-(0/6)	(0+6)+(8/2)	(6+(8/2))-0	((0+8)*2)-6	((0+8)/2)+6	((8-0)*2)-6	6-((0-8)/2)	6+(8/(0+2))	6-(8/(0-2))																																																								
0278	4	((0*7)+2)+8	(2+8)-(0*7)	((0/7)+2)+8	(2+8)-(0/7)																																																																																
0288	4	((0*8)+2)+8	(2+8)-(0*8)	((0/8)+2)+8	(2+8)-(0/8)																																																																																
0289	10	((0+2)*9)-8	(0+(2*9))-8	((2-0)*9)-8	((2*9)-0)-8	((0+9)*2)-8	((9-0)*2)-8	((0*9)+2)+8	(2+8)-(0*9)	((0/9)+2)+8	(2+8)-(0/9)																																																																				
0334	2	((0+3)+3)+4	((3+3)+4)-0																																																																																				
0337	4	((0*3)+3)+7	(3+7)-(0*3)	((0/3)+3)+7	(3+7)-(0/3)																																																																																
0339	6	((0+3)/3)+9	(0+(3/3))+9	((3/3)+9)-0	9-((0-3)/3)	(3/(0+3))+9	9-(3/(0-3))																																																																												
0346	4	((0*3)+4)+6	(4+6)-(0*3)	((0/3)+4)+6	(4+6)-(0/3)																																																																																
0347	4	((0*4)+3)+7	(3+7)-(0*4)	((0/4)+3)+7	(3+7)-(0/4)																																																																																
0349	2	(4+9)-(0+3)	((0-3)+4)+9																																																																																				
0355	16	(5-(0+3))*5	((5-3)*5)-0	((0+3)*5)-5	(0+(3*5))-5	((0-3)+5)*5	0-((3-5)*5)	((3-0)*5)-5	((3*5)-0)-5	((0*3)+5)+5	(5+5)-(0*3)	((0/3)+5)+5	(5+5)-(0/3)	((0+5)*3)-5	(0+5)*(5-3)	((5-0)*3)-5	(0-5)*(3-5)																																																								
0356	18	((0+5)/3)*6	(0+(5/3))*6	0+((5/3)*6)	((5-0)/3)*6	((5/3)-0)*6	((5/3)*6)-0	(0+(5*6))/3	((5*6)-0)/3	((0+6)/3)*5	(0+(6/3))*5	((6-0)/3)*5	((6/3)-0)*5	(5/(0+3))*6	5/(0+(3/6))	(5/(3-0))*6	5/((3/6)-0)	6/(0+(3/5))	6/((3/5)-0)																																																				
0357	4	((0*5)+3)+7	(3+7)-(0*5)	((0/5)+3)+7	(3+7)-(0/5)																																																																																
0358	2	(5+8)-(0+3)	((0-3)+5)+8																																																																																				
0367	6	(6+7)-(0+3)	((0-3)+6)+7	((0*6)+3)+7	(3+7)-(0*6)	((0/6)+3)+7	(3+7)-(0/6)																																																																												
0368	12	((0+3)*6)-8	(0+(3*6))-8	((3-0)*6)-8	((3*6)-0)-8	((0+6)*3)-8	((0+6)/3)+8	(0+(6/3))+8	((6-0)*3)-8	((6/3)+8)-0	8-((0-6)/3)	(6/(0+3))+8	8-(6/(0-3))																																																																
0377	4	((0*7)+3)+7	(3+7)-(0*7)	((0/7)+3)+7	(3+7)-(0/7)																																																																																
0378	4	((0*8)+3)+7	(3+7)-(0*8)	((0/8)+3)+7	(3+7)-(0/8)																																																																																
0379	10	(0+7)+(9/3)	(7+(9/3))-0	((0+9)/3)+7	7-((0-9)/3)	((0*9)+3)+7	(3+7)-(0*9)	((0/9)+3)+7	(3+7)-(0/9)	7+(9/(0+3))	7-(9/(0-3))																																																																				
0446	8	((0+4)*4)-6	(0+(4*4))-6	((4-0)*4)-6	((4*4)-0)-6	((0*4)+4)+6	(4+6)-(0*4)	((0/4)+4)+6	(4+6)-(0/4)																																																																								
0449	6	((0+4)/4)+9	(0+(4/4))+9	((4/4)+9)-0	9-((0-4)/4)	(4/(0+4))+9	9-(4/(0-4))																																																																												
0455	4	((0*4)+5)+5	(5+5)-(0*4)	((0/4)+5)+5	(5+5)-(0/4)																																																																																
0456	10	(6-(0+4))*5	((6-4)*5)-0	((0-4)+6)*5	0-((4-6)*5)	(0+5)*(6-4)	(0-5)*(4-6)	((0*5)+4)+6	(4+6)-(0*5)	((0/5)+4)+6	(4+6)-(0/5)																																																																				
0458	18	((0+5)/4)*8	(0+(5/4))*8	0+((5/4)*8)	((5-0)/4)*8	((5/4)-0)*8	((5/4)*8)-0	(0+(5*8))/4	((5*8)-0)/4	((0+8)/4)*5	(0+(8/4))*5	((8-0)/4)*5	((8/4)-0)*5	(5/(0+4))*8	5/(0+(4/8))	(5/(4-0))*8	5/((4/8)-0)	8/(0+(4/5))	8/((4/5)-0)																																																				
0459	2	(5+9)-(0+4)	((0-4)+5)+9																																																																																				
0466	4	((0*6)+4)+6	(4+6)-(0*6)	((0/6)+4)+6	(4+6)-(0/6)																																																																																
0467	4	((0*7)+4)+6	(4+6)-(0*7)	((0/7)+4)+6	(4+6)-(0/7)																																																																																
0468	6	(6+8)-(0+4)	((0-4)+6)+8	((0*8)+4)+6	(4+6)-(0*8)	((0/8)+4)+6	(4+6)-(0/8)																																																																												
0469	4	((0*9)+4)+6	(4+6)-(0*9)	((0/9)+4)+6	(4+6)-(0/9)																																																																																
0477	2	(7+7)-(0+4)	((0-4)+7)+7																																																																																				
0488	9	((0+8)/4)+8	(0+(8/4))+8	((8/4)+8)-0	8-((0-8)/4)	(0+8)+(8/4)	(8+(8/4))-0	(8/(0+4))+8	8-(8/(0-4))	8+(8/(0+4))																																																																						
0555	4	((0*5)+5)+5	(5+5)-(0*5)	((0/5)+5)+5	(5+5)-(0/5)																																																																																
0556	4	((0*6)+5)+5	(5+5)-(0*6)	((0/6)+5)+5	(5+5)-(0/6)																																																																																
0557	12	(0+5)*(7-5)	(5*(7-5))-0	(0-5)*(5-7)	0-(5*(5-7))	(7-(0+5))*5	((7-5)*5)-0	((0-5)+7)*5	0-((5-7)*5)	((0*7)+5)+5	(5+5)-(0*7)	((0/7)+5)+5	(5+5)-(0/7)																																																																
0558	4	((0*8)+5)+5	(5+5)-(0*8)	((0/8)+5)+5	(5+5)-(0/8)																																																																																
0559	10	((0+5)/5)+9	(0+(5/5))+9	((5/5)+9)-0	9-((0-5)/5)	((0*9)+5)+5	(5+5)-(0*9)	((0/9)+5)+5	(5+5)-(0/9)	(5/(0+5))+9	9-(5/(0-5))																																																																				
0568	6	(0+5)*(8-6)	(5*(8-6))-0	(0-5)*(6-8)	0-(5*(6-8))	(8-(0+6))*5	((0-6)+8)*5																																																																												
0569	2	(6+9)-(0+5)	((0-5)+6)+9																																																																																				
0578	2	(7+8)-(0+5)	((0-5)+7)+8																																																																																				
0579	6	(0+5)*(9-7)	(5*(9-7))-0	(0-5)*(7-9)	0-(5*(7-9))	(9-(0+7))*5	((0-7)+9)*5																																																																												
0669	6	((0+6)/6)+9	(0+(6/6))+9	((6/6)+9)-0	9-((0-6)/6)	(6/(0+6))+9	9-(6/(0-6))																																																																												
0679	2	(7+9)-(0+6)	((0-6)+7)+9																																																																																				
0688	2	(8+8)-(0+6)	((0-6)+8)+8																																																																																				
0779	6	((0+7)/7)+9	(0+(7/7))+9	((7/7)+9)-0	9-((0-7)/7)	(7/(0+7))+9	9-(7/(0-7))																																																																												
0789	2	(8+9)-(0+7)	((0-7)+8)+9																																																																																				
0889	6	((0+8)/8)+9	(0+(8/8))+9	((8/8)+9)-0	9-((0-8)/8)	(8/(0+8))+9	9-(8/(0-8))																																																																												
0899	2	(9+9)-(0+8)	((0-8)+9)+9																																																																																				
0999	9	(0+9)+(9/9)	((0+9)/9)+9	(0+(9/9))+9	(9+(9/9))-0	((9/9)+9)-0	9-((0-9)/9)	(9/(0+9))+9	9-(9/(0-9))	9+(9/(0+9))																																																																						
1114	2	(1+1)*(1+4)	(1+4)*(1+1)																																																																																				
1115	7	((1+1)*1)*5	(1+(1*1))*5	((1+1)/1)*5	(1+(1/1))*5	((1*1)+1)*5	(1*(1+1))*5	((1/1)+1)*5																																																																										
1116	2	(1+1)*(6-1)	(6-1)*(1+1)																																																																																				
1117	1	((1+1)+1)+7																																																																																						
1118	20	(1+1)+(1*8)	((1+1)*1)+8	(1+(1*1))+8	1+(1*(1+8))	((1+1)/1)+8	(1+(1/1))+8	((1*1)+1)+8	(1*(1+1))+8	1*((1+1)+8)	((1/1)+1)+8	((1+1)+8)*1	1+((1+8)*1)	((1+1)+8)/1	(1+1)+(8/1)	1+((1+8)/1)	(1+(1*8))+1	(1*(1+8))+1	((1+8)*1)+1	((1+8)/1)+1	((1*8)+1)+1																																																
1119	41	((1+1)-1)+9	1+((1*1)*9)	1+((1/1)*9)	((1-1)+1)+9	((1+1)+9)-1	(1*1)+(1*9)	1*(1+(1*9))	((1*1)*1)+9	(1*1)*(1+9)	1*((1*1)+9)	((1*1)/1)+9	1*((1/1)+9)	(1/1)+(1*9)	((1/1)*1)+9	(1/(1*1))+9	(1/1)*(1+9)	(1+(1*9))*1	(1+(1*9))/1	((1*1)+9)*1	(1*(1+9))*1	((1*1)+9)/1	(1*(1+9))/1	(1*1)+(9/1)	1*(1+(9/1))	((1*1)*9)+1	1*((1*9)+1)	((1/1)+9)*1	((1/1)+9)/1	(1/1)+(9/1)	((1/1)*9)+1	((1+9)*1)*1	((1+9)*1)/1	((1+9)/1)*1	(1+(9/1))*1	(1+9)/(1*1)	1+(9/(1*1))	(1+(9/1))/1	((1*9)+1)*1	(1*9)+(1*1)	((1*9)+1)/1	(1*9)+(1/1)						
1123	4	1+((1+2)*3)	(1+1)*(2+3)	((1+1)+3)*2	((1+2)*3)+1																																																																																
1124	10	(1+1)+(2*4)	((1+1)*4)+2	(1+(1*4))*2	((1*1)+4)*2	(1*(1+4))*2	((1/1)+4)*2	((1+4)*1)*2	((1+4)/1)*2	(1+(4/1))*2	((1*4)+1)*2																																																																				
1125	10	((1-1)+2)*5	((1+2)-1)*5	(1-1)+(2*5)	(1+(2*5))-1	((1*1)*2)*5	((1/1)*2)*5	((1-1)+5)*2	((1+5)-1)*2	(2/(1*1))*5	5/(1-(1/2))																																																																				
1126	11	((1+1)+2)+6	(2*6)-(1+1)	((1+1)*2)+6	((1+1)*6)-2	((1*6)-1)*2	(6-(1*1))*2	(1*(6-1))*2	(6-(1/1))*2	((6-1)*1)*2	((6-1)/1)*2	((6/1)-1)*2																																																																		
1127	22	(1+(1*2))+7	1+(1*(2+7))	(1+1)*(7-2)	((1*1)+2)+7	(1*(1+2))+7	1*((1+2)+7)	((1/1)+2)+7	(7-(1+1))*2	(1+(1*7))+2	(1*(1+7))+2	((1+2)*1)+7	((1+2)/1)+7	(1+(2/1))+7	((1*2)+1)+7	((1+2)+7)*1	((1+2)+7)/1	(1+2)+(7/1)	1+((2+7)/1)	(1*(2+7))+1	((1+7)*1)+2	((1+7)/1)+2	((1*7)+1)+2																																												
1128	26	((1-1)+2)+8	((1+2)+8)-1	((1*1)*2)+8	(1*1)*(2+8)	1*((1*2)+8)	((1/1)*2)+8	(1/1)*(2+8)	((1*1)*8)+2	1*((1*8)+2)	((1/1)*8)+2	(1*2)+(1*8)	1*((2/1)+8)	((1*2)+8)*1	((1*2)+8)/1	(1*2)+(8/1)	1*(2+(8/1))	(1*8)+(1*2)	((1*8)+2)*1	((1*8)+2)/1	(1*8)+(2/1)	(2/(1*1))+8	((2/1)+8)/1	(2/1)+(8/1)	(2+8)/(1*1)	2+(8/(1*1))	(2+(8/1))/1																																				
1129	27	((1+1)/2)+9	1-((1-2)*9)	((1*2)+9)-1	(1*(2+9))-1	(2+9)-(1*1)	1*((2+9)-1)	9-(1*(1-2))	(2+9)-(1/1)	9-(1/(1-2))	((1*9)+2)-1	2-(1*(1-9))	(2-1)*(1+9)	9-((1-2)*1)	((2/1)+9)-1	9-((1-2)/1)	((1*2)-1)+9	((2+9)-1)*1	((2+9)-1)/1	((2+9)/1)-1	(2+(9/1))-1	(1+9)*(2-1)	(1+9)/(2-1)	2-((1-9)*1)	2-((1-9)/1)	1-(9/(1-2))	((1*9)-1)+2	(2/(1+1))+9																																		
1133	8	1+((1*3)*3)	(1*1)+(3*3)	1*(1+(3*3))	(1/1)+(3*3)	1+((3/1)*3)	(1+(3*3))*1	(1+(3*3))/1	((1*3)*3)+1																																																																								
1134	5	(3*4)-(1+1)	((1+1)*3)+4	1-((1-4)*3)	(3-1)*(1+4)	(1+4)*(3-1)																																																																														
1135	8	((1+1)+3)+5	((1*3)-1)*5	(3-(1*1))*5	(1*(3-1))*5	(3-(1/1))*5	((3-1)*1)*5	((3-1)/1)*5	((3/1)-1)*5																																																																								
